place_id,name,rating,user_ratings_total,address,phone_number,website,business_status,price_level,latitude,longitude,reviews_count
ChIJjbHIv1b0k5QRA6tnwyJOafc,19050-230,0.0,0,"Av. Cel. José Soares Marcondes, 3001-2147483647 - Jardim Bongiovani, Pres. Prudente - SP, 19050-230, Brazil",,,,,-22.1352912,-51.39540599999999,0
ChIJRzCN99lxuJQR68PcDyp7jw0,POSTO PANTANAL FENIX LTDA,4.2,5,"R. Cap. Alberto Mendes Júnior, 20 - Vila Costa do Sol, São Carlos - SP, 13566-010, Brazil",(16) 3419-0018,,OPERATIONAL,,-22.0037489,-47.8908344,5
ChIJDR8uT9UMxpQRcAmE5S1MZcM,18520-000,0.0,0,"Cerquilho - State of São Paulo, 18520-000, Brazil",,,,,-23.1744477,-47.7440315,0
ChIJX2kJxvtzuZIRflspWyg8Au4,68637-000,0.0,0,"Ipixuna do Pará - State of Pará, 68637-000, Brazil",,,,,-2.9657358,-48.0010282,0
ChIJCxGAhveAyJQRb7FGlpXjBi8,Posto Shell,4.3,296,"Rua Prefeito Doutor Alberto Ferreira, 37 - Centro, Limeira - SP, 13480-074, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-162710,OPERATIONAL,2.0,-22.5733688,-47.4076513,5
ChIJ9T3zYknLxZQRLyffTD52hpk,Auto Posto Miquira 3,4.8,25,"R. Av. 5 de Novembro, 900 - Vila Nastri, Itapetininga - SP, 18207-320, Brazil",(15) 3271-2418,,OPERATIONAL,,-23.5962357,-48.0608789,5
ChIJReq74bKf-pQRpO6zE3DeiAM,85615-000,0.0,0,"Marmeleiro - State of Paraná, 85615-000, Brazil",,,,,-26.2442498,-53.1104044,0
ChIJ-8zs3ioixpIRm7UbWfjka7I,65939-000,0.0,0,"Itinga do Maranhão - State of Maranhão, 65939-000, Brazil",,,,,-4.5748073,-47.4882762,0
ChIJG2fJuh3_zpQRibpGFmKbNgw,06298-190,0.0,0,"Vila dos Remedios, Osasco - SP, 06298-190, Brazil",,,,,-23.5217595,-46.7810317,0
ChIJFQiG_zLj3JQR5g6I5Xzphbw,Posto Neoville,4.6,230,"R. Pedro Gusso, 1819 - Novo Mundo, Curitiba - PR, 81310-300, Brazil",(41) 3046-0455,https://redecontornosul.com.br/,OPERATIONAL,,-25.4994313,-49.3103985,5
ChIJh2k7CI3YmwARIEtA0ipsscs,22725-031,0.0,0,"Estr. do Cafundá, 1190-2147483646 - Taquara, Rio de Janeiro - RJ, 22725-031, Brazil",,,,,-22.9095157,-43.3783303,0
ChIJKYGWJonqtwARJT8sP76nQJw,29192-066,0.0,0,"Avendia Castelo Branco - Bela Vista, Aracruz - ES, 29192-066, Brazil",,,,,-19.8314159,-40.2724033,0
ChIJkcG42X5OmQARPJ5RJVs4_lc,26600-000,0.0,0,"Paracambi - State of Rio de Janeiro, 26600-000, Brazil",,,,,-22.6173051,-43.69508039999999,0
ChIJb6eFbi-msQARaK_4JpHc0aE,35045-250,0.0,0,"Av. JK, 2040-3319 - Vila Rica, Gov. Valadares - MG, 35045-250, Brazil",,,,,-18.8828433,-41.9662955,0
ChIJrc8XtEPllpQRJQ5fCQhJ_Oc,16880-000,0.0,0,"Valparaíso - State of São Paulo, 16880-000, Brazil",,,,,-21.2004905,-50.8872648,0
ChIJQ-micS3ZPwcRgdClNVD5KX4,45305-000,0.0,0,"Elísio Medrado - State of Bahia, 45305-000, Brazil",,,,,-12.9501544,-39.54850870000001,0
ChIJ6bUofhUeTpMRGx59DNCvY6M,Auto Posto DDD,4.4,3397,"BR-020 - Zona Rural, Simolândia - GO, 73930-000, Brazil",(61) 99995-1871,,OPERATIONAL,,-14.4611368,-46.4791551,5
ChIJWZL3Qe8yWpMR8-Qoh6Coib0,72010-030,0.0,0,"Taguatinga, Federal District, Brasília - Federal District, 72010-030, Brazil",,,,,-15.8314467,-48.05406259999999,0
ChIJ65_VeD_IeZMR_xsCiJ6OX5c,78700-200,0.0,0,"Av. Bandeirantes - Centro, Rondonópolis - MT, 78700-200, Brazil",,,,,-16.449417,-54.6224625,0
ChIJf5oh8C4qyZQRbU78wzy8apM,Auto Posto Irmãos Miguel LTDA,4.5,662,"R. Araújo Campos, 857, Morungaba - SP, 13260-000, Brazil",(11) 4014-1409,http://www.shell.com.br/,OPERATIONAL,2.0,-22.8840986,-46.793009,5
ChIJOT8xeIYzxpQRbBx0dv-P9lw,13411-039,0.0,0,"Tv. Otaviano de Assis - Santa Terezinha, Piracicaba - SP, 13411-039, Brazil",,,,,-22.6799154,-47.6802826,0
ChIJq88Z8eJ2uJQRGovKukqZgRc,13560-831,0.0,0,"R. Maj. Manoel Antônio de Mattos, 1-1351 - Jardim Ricetti, São Carlos - SP, 13560-831, Brazil",,,,,-22.0178329,-47.8811791,0
ChIJ03ueDOcRFgcRkz9-71Q4LdE,40720-690,0.0,0,"Av. Afrânio Peixoto - Praia Grande, Salvador - BA, 40720-690, Brazil",,,,,-12.872718,-38.4773954,0
ChIJtwJeFUJxr5MR3FR7vDyWkng,Posto Shell,4.5,127,"Av. Rio Arinos, 1562 W - Juara, MT, 78575-000, Brazil",(66) 3556-1665,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1032972,OPERATIONAL,2.0,-11.265265,-57.51586099999999,5
ChIJp1kbGqNnzpQRTJZRRzXDHtI,Loja Shell Select - POSTO SHELL - AUTO POSTO NOVO AGUIA DE HAIA LTDA,4.0,569,"Av. Águia de Haia, 952 - Artur Alvim, São Paulo - SP, 03694-000, Brazil",0800 728 1616,https://www.shell.com.br/,OPERATIONAL,2.0,-23.5378377,-46.4766902,5
ChIJweurl_lfzpQRP0ayCFN3hXc,Posto Shell,3.9,255,"ROD PRESID DUTRA, SN KM222 + 600MTS - Porto da Igreja, Guarulhos - SP, 07034-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-881619,OPERATIONAL,2.0,-23.47563000000001,-46.52422,5
ChIJwfJPVZ0pWQcRMT0v-UhTdI0,47640-000,0.0,0,"Santa Maria da Vitória - State of Bahia, 47640-000, Brazil",,,,,-13.1603524,-44.4748018,0
ChIJ0xCvvGMevJQRqDMW114zYb0,15800-030,0.0,0,"R. Brasil - Centro, Catanduva - SP, 15800-030, Brazil",,,,,-21.1404333,-48.9741729,0
ChIJLfI7sDLYEAcRtIzZTVHC-so,48370-000,0.0,0,"Esplanada - State of Bahia, 48370-000, Brazil",,,,,-11.8588187,-37.8512309,0
ChIJ_-2pDZLQ7JQRLCBLHPEZwG8,87050-440,0.0,0,"Av. Gastão Vidigal, 2-2204 - Zona 08, Maringá - PR, 87050-440, Brazil",,,,,-23.4433356,-51.9120638,0
ChIJt7VsXS2pFQcRYWS-OZtXniU,Lm Posto,5.0,1,"Santo Estêvão - State of Bahia, 44190-000, Brazil",,,OPERATIONAL,,-12.4511407,-39.2387693,1
ChIJn5jG5cxgBwcR1Kqd848CvxY,55385-000,0.0,0,"Lajedo - State of Pernambuco, 55385-000, Brazil",,,,,-8.6866263,-36.2847751,0
ChIJU-e_ajXtIJMRQlJAwqQ4Nd8,Posto Shell - RODRIGO COSTA FEITOSA,3.4,5,"QD80 LT14 - R. 06, S/N - St. Rodoviario, Couto Magalhães - TO, 77750-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html,OPERATIONAL,2.0,-8.3598476,-49.18493549999999,5
ChIJaTmKXkB5GZURA4Yi_4E9Ae8,Posto Shell,4.4,255,"Av. Farrapos, 2099 - Floresta, Porto Alegre - RS, 90220-006, Brazil",(51) 3028-2110,https://www.shell.com.br/motoristas/localizador-de-postos.html,OPERATIONAL,,-30.014198,-51.2041982,5
ChIJnzIgu5Sa9pQRuI-HcnSVx9c,85867-000,0.0,0,"Foz do Iguaçu, State of Paraná, 85867-000, Brazil",,,,,-25.4839075,-54.5828536,0
ChIJY7KeTkL7h5QR08xnopfkE9Q,79150-000,0.0,0,"Maracaju - State of Mato Grosso do Sul, 79150-000, Brazil",,,,,-21.4960714,-55.402868,0
ChIJ-V2iwsRfXpMRwN3X-rdeKJ4,75380-001,0.0,0,"R. das Perdizes - Jardim Floresta, Trindade - GO, 75380-001, Brazil",,,,,-16.6402019,-49.3925297,0
ChIJtRq-HvujHpURLBEcweg_S0k,Posto Shell,4.4,388,"Av. Júlio de Castilhos, 3221 - São Pelegrino, Caxias do Sul - RS, 95010-005, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html,OPERATIONAL,2.0,-29.1679198,-51.1953208,5
ChIJMaBQpVHl3JQRg6MBg5tLt_8,Condor Auto Posto Kennedy,3.9,155,"Av. Pres. Kennedy, nº 1.966 - nº 1.966 - Água Verde, Curitiba - PR, 80610-010, Brazil",(41) 3888-3855,https://www.condor.com.br/autoposto/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness&utm_term=autoposto-kennedy,OPERATIONAL,,-25.4633247,-49.27658539999999,5
ChIJZTxSTTvZxZQRd6rhlK4R7nk,Posto Shell,4.3,24,"EST JOSE GREGORIO MUNICIPAL, 233 - ENXOVIA, Tatuí - SP, 18277-709, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1041170,OPERATIONAL,2.0,-23.3564,-47.8569,5
ChIJ46GrEWeiUJMRLwXdLXmEWdg,AUTO POSTO SOMAR LTDA,4.4,297,"Av. Tancredo Neves, Q 4, 100 - St. Bosque, Formosa - GO, 73802-005, Brazil",(61) 3631-5555,http://www.shell.com.br/milhasagora,OPERATIONAL,2.0,-15.5604177,-47.33768430000001,5
ChIJoXQtKSlmGZUR96iYYroHlYU,Posto Shell,4.3,803,"BR-116, 750 - Colonial, Sapucaia do Sul - RS, 93212-220, Brazil",(51) 3474-2228,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1028440,OPERATIONAL,2.0,-29.8047808,-51.1667644,5
ChIJs_18m5DJzpQRFRPq_X_zZoY,12900-301,0.0,0,"Av. José Gomes da Rocha Leal, 369-2147483647 - Centro, Bragança Paulista - SP, 12900-301, Brazil",,,,,-22.9614775,-46.5428939,0
ChIJG4MxKQREHpURR-7Fi7vTNqs,95200-000,0.0,0,"Vacaria - RS, 95200-000, Brazil",,,,,-28.3276327,-50.92892459999999,0
ChIJ55ihkPc2sJQROfdKjZBluAg,Posto Shell,4.3,210,"Av. Wilsom Borges, 875 - Santo Antônio, Araxá - MG, 38182-000, Brazil",(34) 3661-7515,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1044348,OPERATIONAL,2.0,-19.6054318,-46.9319596,5
ChIJ_Z9dMOjprAcRz82kEzvLxhg,58076-100,0.0,0,"R. Ex-Combatente Assis Luís - João Paulo II, João Pessoa - PB, 58076-100, Brazil",,,,,-7.177646799999999,-34.8761388,0
ChIJMdeH2sEcoZMRfbSVAS6j-Xc,78455-000,0.0,0,"Lucas do Rio Verde - State of Mato Grosso, 78455-000, Brazil",,,,,-12.9652651,-56.11422529999999,0
ChIJWc8AHVeWv5QR7ZEy3MW8R5c,17450-000,0.0,0,"Gália - State of São Paulo, 17450-000, Brazil",,,,,-22.299635,-49.5483671,0
ChIJeZhTMwR6yZQRRlVfyiRURKU,37570-000,0.0,0,"Ouro Fino - State of Minas Gerais, 37570-000, Brazil",,,,,-22.2508537,-46.400872,0
ChIJFVFHqHAXFgcRaWBajeto8UY,41635-150,0.0,0,"Itapuã, Salvador - State of Bahia, 41635-150, Brazil",,,,,-12.9453456,-38.3662948,0
ChIJiwMIQOTvpQARG15Luw_SmB4,Posto Serra do Cipó-Shell,4.3,481,"Rodovia MG 010 km 97 - Serra do Cipó, Santana do Riacho - MG, 35845-000, Brazil",(31) 3718-7285,,OPERATIONAL,,-19.3341377,-43.6243548,5
ChIJ37lfMQ6XpgARCfimTwUUbVQ,Posto Jardim industrial LTDA - Aqui Rede de postos,4.0,7,"Av. Tito Fulgêncio, 401 - Jardim Industrial, Contagem - MG, 32215-000, Brazil",,,OPERATIONAL,,-19.9614466,-44.01592890000001,5
ChIJX_oeh8SVpgARTbYxGPlnDdo,32371-160,0.0,0,"Água Branca, Contagem - MG, 32371-160, Brazil",,,,,-19.929518,-44.0312212,0
ChIJG5y2CPhxppQRpQ-7ZVWUHwI,AUTO POSTO FLEX,4.4,72,"Av IRAPUAN COSTA JUNIOR Q.C L.24, Ouvidor - GO, 75715-000, Brazil",(64) 99942-7180,,OPERATIONAL,,-18.2373267,-47.84306739999999,5
ChIJHfqwOtQr65QRjqyLNKicMwI,86330-000,0.0,0,"Leópolis - State of Paraná, 86330-000, Brazil",,,,,-23.0632943,-50.72089889999999,0
ChIJj_hbzRbwzJQRc7NJwQyJaVQ,Auto Posto Confiança,4.7,435,"Av. Nossa Sra. do Bom Sucesso, 1084 - Alto do Cardoso, Pindamonhangaba - SP, 12420-010, Brazil",(12) 3527-1815,http://facebook.com/autopostoconfiancapinda,OPERATIONAL,,-22.93487700000001,-45.46218579999999,5
ChIJSYM2u2dPpJQReWSXOaNavQg,Minas Abastecimento de Aeronave,5.0,1,"Praça José Alves dos Santos - Uberlândia, MG, 38406-387, Brazil",(34) 3222-9787,http://goiasaviation.com.br/,OPERATIONAL,,-18.889964,-48.231247,1
ChIJ63oaDgrZ3pQRqqfwAa3DqkA,89128-000,0.0,0,"Luiz Alves - State of Santa Catarina, 89128-000, Brazil",,,,,-26.719352,-48.9208753,0
ChIJp7m9H3g6O5MRPILAWygv_4w,77064-598,0.0,0,"Palmas, State of Tocantins, 77064-598, Brazil",,,,,-10.3374923,-48.2900698,0
ChIJp7m9H3g6O5MRPILAWygv_4w,77064-598,0.0,0,"Palmas, State of Tocantins, 77064-598, Brazil",,,,,-10.3374923,-48.2900698,0
ChIJO_snq43yqgcRUoOznRzo0fY,55590-000,0.0,0,"Ipojuca - State of Pernambuco, 55590-000, Brazil",,,,,-8.4627496,-35.0828588,0
ChIJk09SGSBvZZMR3rcvADUjDl0,78600-000,0.0,0,"Barra do Garças - State of Mato Grosso, 78600-000, Brazil",,,,,-15.3451417,-52.4465474,0
ChIJVa2mr1ZJxwcRypn0DQFm8Xs,POSTO GUARARAPES VIP LTDA,4.1,284,"Av. Américo Barreira, 5525 - Demócrito Rocha, Fortaleza - CE, 60440-093, Brazil",(85) 3245-2324,,OPERATIONAL,,-3.7602768,-38.5639935,5
ChIJ0d1e1jWWpgARxl5hnAOYV1c,30516-120,0.0,0,"Av. Teresa Cristina, 3954-7600 - Vista Alegre, Belo Horizonte - MG, 30516-120, Brazil",,,,,-19.9542009,-43.98612989999999,0
ChIJz1XRnsEUlpQRe_l9cwR0JvI,16203-064,0.0,0,"Jardim Klayton, Birigui - SP, 16203-064, Brazil",,,,,-21.2992546,-50.3299612,0
ChIJiYjvacPxuJQRePsS4wTVyQo,Posto Shell - (A.P. Via Expressa Araraquara),4.5,295,"Av. Maria Antonia Camargo de Oliveira, n 371 - Jardim Nova America, Araraquara - SP, 14800-370, Brazil",(16) 3461-3821,,OPERATIONAL,,-21.80285049999999,-48.17320729999999,5
ChIJH__T1VIhngARtLSPiinSar8,37440-000,0.0,0,"Caxambu - State of Minas Gerais, 37440-000, Brazil",,,,,-21.96324,-44.9440129,0
ChIJYYOV7p5MxwcRmmB1WnvGF6c,Shell - Posto Ximenes,4.4,112,"Av. Torreon, 741 - Parque Guadalajara (Jurema), Caucaia - CE, 61650-350, Brazil",,https://www.shell.com.br/,OPERATIONAL,,-3.7644641,-38.628327,5
ChIJwxjIqPUDuQARIkF6SFnGvGU,Posto Jaracatiá - Anchieta,4.5,4,"Av. Zulmira Rosa Antunes da - Justica, Anchieta - ES, 29230-000, Brazil",(28) 99979-6501,https://www.instagram.com/postosjaracatia/,OPERATIONAL,,-20.8088237,-40.63986209999999,4
ChIJ6UeUedn1xZQRCrjdWCMy7OE,Posto Linc Sorocaba LTDA (Shell),4.5,1140,"Av. Comendador Camilo Júlio, 1181 - Jardim Ibiti do Paco, Sorocaba - SP, 18086-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1059090,OPERATIONAL,,-23.4582133,-47.45241999999999,5
ChIJ8YcuryedEQcRFQaryvoV0Mo,48460-000,0.0,0,"Nova Soure - State of Bahia, 48460-000, Brazil",,,,,-11.3035518,-38.5270305,0
ChIJvQfRYDv5uAAR8HADkwRcXNo,29208-008,0.0,0,"Av. Antônio Rosa Nascimento - Meaípe, Guarapari - ES, 29208-008, Brazil",,,,,-20.7355099,-40.538702,0
ChIJt5kWnjYe6wcR7s4fqdXdY_g,62160-000,0.0,0,"Coreaú - Ceará, 62160-000, Brazil",,,,,-3.6161571,-40.7564002,0
ChIJe-ZQ-v8G8gcRP7oSJgeCDVg,65585-000,0.0,0,"Paulino Neves - State of Maranhão, 65585-000, Brazil",,,,,-2.8478327,-42.5901672,0
ChIJQ0_z9wAlWpMRcYL-2PBY9Ns,Posto Guerreirinho,0.0,0,"SHCS SQS 410 - Asa Sul, Brasília - DF, 70276-000, Brazil",,,OPERATIONAL,,-15.8254083,-47.9063659,0
ChIJ588g6p6sVAcRAbAVebbEtkk,Posto Shell,4.2,243,"Av. João XXIII, 1792 - Edgar Pereira, Montes Claros - MG, 39401-262, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1047655,OPERATIONAL,2.0,-16.70388579999999,-43.86731849999999,5
ChIJqZ_8NoweuAARjGsEbWNm0Oc,29168-071,0.0,0,"Av. Central B - Civit II, Serra - ES, 29168-071, Brazil",,,,,-20.1892169,-40.2438413,0
ChIJIbpArpEmwZQRGb0O9GzPuiQ,18705-000,0.0,0,"Av. Pref. Paulo Novaes - Centro, Avaré - SP, 18705-000, Brazil",,,,,-23.0970155,-48.93365989999999,0
ChIJtTT7OqaXpgAR_glYyu7tFPw,Posto Barão - GRUPO MARLIN,4.0,458,"Av. Barão Homem de Melo, 827 - Nova Suíça, Belo Horizonte - MG, 30431-327, Brazil",(31) 3423-3131,,OPERATIONAL,,-19.9411276,-43.97143289999999,5
ChIJbQkzAYLqtwAR08wiFxslO7g,29190-010,0.0,0,"Av. Cel. Venâncio Flores, 2-1598 - Centro, Aracruz - ES, 29190-010, Brazil",,,,,-19.818802,-40.273426,0
ChIJlcKLq7GVpgAR1OygI8jynDs,Posto Aqui Riacho,3.8,96,"Rua Firmo de Matos com - R. Rio Comprido - Eldorado, Contagem - MG, 32280-070, Brazil",,,OPERATIONAL,,-19.946925,-44.0518717,5
ChIJ4_70apMLoAAR83tDs_xYTXY,37262-000,0.0,0,"Santo Antônio do Amparo - State of Minas Gerais, 37262-000, Brazil",,,,,-20.9178035,-44.9440129,0
ChIJbzJQU9avy5QRZxRuaJ1tHFc,Posto Shell - REDE DOM PEDRO DE POSTOS LTDA,4.1,1362,"6 - 820, Rod. Fernão Dias, s/n - ALIANCA, São Sebastião da Bela Vista - MG, 37567-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1014020,OPERATIONAL,2.0,-22.1220826,-45.7721945,5
ChIJ1ZeY7PmpuJMRONOm-3CtME4,76997-000,0.0,0,"Cerejeiras - State of Rondônia, 76997-000, Brazil",,,,,-13.2109867,-61.2801996,0
ChIJ0WCUBcdQ_ZQRTb7BlQ1sHEY,99490-000,0.0,0,"Tapera - RS, 99490-000, Brazil",,,,,-28.6625502,-52.8527002,0
ChIJYypx6Z0ZwZIRIk6YyWvTp8s,POSTO PRAÇA,4.6,55,"Jacundá - State of Pará, 68590-000, Brazil",,,OPERATIONAL,,-4.4650897,-49.1156587,5
ChIJbzJQU9avy5QRZxRuaJ1tHFc,Posto Shell - REDE DOM PEDRO DE POSTOS LTDA,4.1,1362,"6 - 820, Rod. Fernão Dias, s/n - ALIANCA, São Sebastião da Bela Vista - MG, 37567-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1014020,OPERATIONAL,2.0,-22.1220826,-45.7721945,5
ChIJheuRFgvvmwARbvIKANnPnoo,23587-020,0.0,0,"Av. Dom João VI - Paciência, Rio de Janeiro - RJ, 23587-020, Brazil",,,,,-22.9943987,-43.595879,0
Ek9SLiBBbGJpbm8gT3Jlc3RlcyBEYWxtdXQgLSBTw6NvIFNlYmFzdGnDo28sIENob3BpbnppbmhvIC0gUFIsIDg1NTYwLTAwMCwgQnJhemlsIi4qLAoUChIJY_tlHJLv75QRf_yWrZapeisSFAoSCbO6DRSQ7--UEWbAv3CVduyO,Rua Albino Orestes Dalmut,0.0,0,"R. Albino Orestes Dalmut - São Sebastião, Chopinzinho - PR, 85560-000, Brazil",,,,,-25.8577181,-52.5207606,0
ChIJ0_ikUTTg3JQRUK2-me3krWc,82320-750,0.0,0,"Curitiba - State of Paraná, 82320-750, Brazil",,,,,-25.4138748,-49.3121915,0
ChIJt-2wSqAbFgcRr58Kn-P0MYw,41750-240,0.0,0,"Av. Octávio Mangabeira - Jardim Armação, Salvador - BA, 41750-240, Brazil",,,,,-12.9913108,-38.4382888,0
ChIJWRYIwKuQ0pQRK2BjMrTqsxA,11630-000,0.0,0,"Ilhabela - State of São Paulo, 11630-000, Brazil",,,,,-23.8436536,-45.3369459,0
ChIJlaG1bBZ-mQAR2vKAD0x4GfM,20521-060,0.0,0,"R. Bom Pastor - Tijuca, Rio de Janeiro - RJ, 20521-060, Brazil",,,,,-22.9294924,-43.231231,0
ChIJuZ3PA958nQAR9Y5Nt3GL4w0,12530-000,0.0,0,"Cunha - State of São Paulo, 12530-000, Brazil",,,,,-23.0360678,-44.92533539999999,0
ChIJczFcbr5Y8ZQR532fHn7MV2k,85840-000,0.0,0,"Céu Azul - State of Paraná, 85840-000, Brazil",,,,,-25.1566423,-53.7803147,0
ChIJM-7OVCf5iJIRqtIaR9EyzDE,68035-310,0.0,0,"R. Tomé de Souza - Santarenzinho, Santarém - PA, 68035-310, Brazil",,,,,-2.4505871,-54.7413752,0
ChIJdy218zkX6JQRTVXkHI2GCrc,84062-000,0.0,0,"Av. Souza Naves, 1-3515 - Chapada, Ponta Grossa - PR, 84062-000, Brazil",,,,,-25.0773586,-50.20690099999999,0
ChIJj4DrzfVlIpURLS8CNSS5X14,95560-000,0.0,0,"Torres - RS, 95560-000, Brazil",,,,,-29.3313599,-49.8035566,0
ChIJy8RRmDOa8JQRQ57EgQJGqW4,85700-000,0.0,0,"Barracão - State of Paraná, 85700-000, Brazil",,,,,-26.2499424,-53.5419225,0
ChIJtc2uZVBPipQRWsslOfBgA7g,79990-000,0.0,0,"Amambai - State of Mato Grosso do Sul, 79990-000, Brazil",,,,,-23.1887409,-54.8731219,0
ChIJIfg2lyNSbAcRex61gOmIsQA,44700-000,0.0,0,"Jacobina - State of Bahia, 44700-000, Brazil",,,,,-11.1680049,-40.5533995,0
ChIJLc_zcoXEWgcRUxAXlsYC7tI,46430-000,0.0,0,"Guanambi - State of Bahia, 46430-000, Brazil",,,,,-14.2082066,-42.82478769999999,0
ChIJ2d41tBCK5pQR7uL1jEjbDoM,89400-000,0.0,0,"Porto União - State of Santa Catarina, 89400-000, Brazil",,,,,-26.3502359,-51.0540674,0
ChIJWakW8ghrpJQRDL6s9Yehxvo,POSTO LARANJEIRAS LTDA,4.2,652,"BR-365, KM 642 - Zona Rural, Uberlândia - MG, 38415-517, Brazil",(34) 99695-1189,,OPERATIONAL,,-18.8874617,-48.4502566,5
ChIJRf5Ggr7A4pQRZARHa74uSkY,99040-100,0.0,0,"R. Antônio Prado - Vila Vera Cruz, Passo Fundo - RS, 99040-100, Brazil",,,,,-28.2503555,-52.4256471,0
ChIJR6ukfrStnZMR4GuDvYPFWoU,78130-448,0.0,0,"Jardim Ikarai, Várzea Grande - State of Mato Grosso, 78130-448, Brazil",,,,,-15.6669441,-56.14186489999999,0
ChIJfcb7BSuouAcREx9Uy7cZySU,61880-000,0.0,0,"Itaitinga - Ceará, 61880-000, Brazil",,,,,-4.001514999999999,-38.5585415,0
ChIJo7GWQAb9ugARrJCbCiMSvX4,Auto Posto Sales,5.0,3,"Av. Felipe Nacif, 136 - Baixada, Manhuaçu - MG, 36902-057, Brazil",(33) 98461-4291,,OPERATIONAL,,-20.2481477,-42.0312071,3
ChIJYyOYWV7d3JQRLmPqdf9kKh4,83401-520,0.0,0,"Rod. da Uva - Arruda, Colombo - PR, 83401-520, Brazil",,,,,-25.3127224,-49.2211233,0
ChIJS2IXRuz_zpQRF1kuSOzV8d0,06160-000,0.0,0,"Av. Benedito Alves Turíbio, 1-502 - Padroeira, Osasco - SP, 06160-000, Brazil",,,,,-23.5441548,-46.8118906,0
ChIJjWcVxRWzVpMR1IjuPVgWfR0,Auto Posto Montrellato Rede ltda,4.6,120,"Frente a Rodoviária - Av. Pedro Valadares Versiane, N°60 - Buritis, MG, 38660-000, Brazil",(38) 3662-1895,,OPERATIONAL,,-15.628873,-46.42959089999999,5
ChIJx2DvkWwA0pQRXgo8LGhE17Q,11444-000,0.0,0,"Av. Marjory da Silva Prado - Balneario Praia do Pernambuco, Guarujá - SP, 11444-000, Brazil",,,,,-23.9606878,-46.1851523,0
ChIJKyyzbHsKH5UR5GC-8tvoZ70,95290-000,0.0,0,"Bom Jesus - RS, 95290-000, Brazil",,,,,-28.6279828,-50.43081590000001,0
ChIJvaUPiTvh3JQRhXmlBAcaQds,Fredolin | Postos Gralha Azul - Posto de Gasolina no Pilarzinho,4.5,96,"Av. Fredolin Wolf, 2951 - São João, Curitiba - PR, 83508-000, Brazil",(41) 3022-8446,https://postosgralha.com/,OPERATIONAL,,-25.3828565,-49.31191329999999,5
ChIJ6ctJOajMA5URWOcifbt31NY,97010-081,0.0,0,"Av. Borges de Medeiros, 451-1415 - Nossa Sra. do Rosario, Santa Maria - RS, 97010-081, Brazil",,,,,-29.6861655,-53.8224702,0
ChIJM_5go4EYwJQRFncrTdIEAxU,19904-565,0.0,0,"R. Achiles Zamboni - Parque Pacheco Chaves, Ourinhos - SP, 19904-565, Brazil",,,,,-23.012895,-49.8995997,0
ChIJZykQixcvyJMRNqNswa3Vohg,Auto Posto Sete de Setembro,4.0,55,"Av. Sete de Setembro, 2346 - Centro, Cacoal - RO, 78975-000, Brazil",(69) 3441-6500,,OPERATIONAL,,-11.4410161,-61.44491540000001,5
ChIJsUNINwEQwpQR-Bh0WE-Xp4k,Auto Desk Hulk,4.3,987,"PR-092, s/n - Centro, Arapoti - PR, 84990-000, Brazil",(43) 3557-1254,,OPERATIONAL,,-24.13478319999999,-49.8322892,5
ChIJD3K5estNhQcRW7RAvaEN2Ow,64460-000,0.0,0,"Água Branca - State of Piauí, 64460-000, Brazil",,,,,-5.923759,-42.6097596,0
ChIJYzuoKYRRuAARw2bJ1mtxMoo,Auto Posto Real - Pedra do Pombal / Guarapari - ES,4.7,102,"BR-101 - Guarapari, ES, 29227-404, Brazil",(28) 99977-5122,https://www.pedradopombal.com.br/,OPERATIONAL,,-20.5788139,-40.4891104,5
Ek5SLiBJdGF1ZWlyYSAtIFBhcnF1ZSBHZXTDumxpbyBWYXJnYXMsIEZlaXJhIGRlIFNhbnRhbmEgLSBCQSwgNDQwNzYtODA0LCBCcmF6aWwiLiosChQKEgm1Q2tAYTcUBxFJIxGzFmsFGBIUChIJHd6jnGQ3FAcRfgQoFLtRLe8,Rua Itaueira,0.0,0,"R. Itaueira - Parque Getúlio Vargas, Feira de Santana - BA, 44076-804, Brazil",,,,,-12.2540062,-38.9336017,0
